year,month,airport,incoming,outgoing
2004,1,SBAX,35,39
2004,1,KMIA,468,609
2004,1,SBNT,827,821
2004,1,SBEG,1176,1191
2004,1,SBUR,247,252
2004,1,SBBR,4508,4541
2004,1,SBFZ,1382,1339
2004,1,SBAR,398,402
2004,1,SBBU,243,240
2004,1,SBFL,1121,1128
2004,1,SBMO,594,589
2004,1,SBAU,134,140
2004,1,SBPJ,113,114
2004,1,SBGR,6194,6151
2004,1,KJFK,139,135
2004,1,SBJP,205,205
2004,1,SBKG,70,70
2004,1,SDCO,59,46
2004,1,SBMQ,324,321
2004,1,SBPA,1867,1867
2004,1,SBSP,7459,7424
2004,1,SBCG,550,553
2004,1,SBVT,819,810
2004,1,SBJF,98,110
2004,1,SBMK,126,128
2004,1,SBSR,271,272
2004,1,FAJS,19,18
2004,1,SBSV,2864,2850
2004,1,SBRJ,3217,3216
2004,1,SBNF,229,232
2004,1,SBDN,147,153
2004,1,SBLO,402,399
2004,1,SSCC,15,15
2004,1,SBCP,95,92
2004,1,SBRF,2114,2121
2004,1,SBGL,3203,3196
2004,1,SBMG,188,190
2004,1,FNLU,6,7
2004,1,SBKP,1044,1041
2004,1,SBFI,283,291
2004,1,SBSN,369,369
2004,1,SBRP,402,400
2004,1,SBCT,2186,2173
2004,1,SBSL,494,489
2004,1,SBGO,721,751
2004,1,SBAQ,150,150
2004,1,SBCM,41,42
2004,1,SBJV,142,138
2004,1,SBBH,1996,1999
2004,1,SBME,215,223
2004,1,SBML,189,187
2004,1,SUMU,173,171
2004,1,SBCF,677,672
2004,1,SBBE,1255,1254
2004,1,SBCY,445,446
2004,1,SBBV,109,108
2004,1,SAEZ,1255,1233
2004,1,SBCA,121,122
2004,1,SBUL,300,297
2004,1,SDSC,44,44
2004,1,SBTE,385,385
2004,1,GVAC,20,20
2004,1,SBSJ,93,79
2004,1,SGAS,113,111
2004,1,LPPT,189,186
2004,1,SBIP,196,194
2004,1,SCEL,260,208
2004,1,SBTB,26,26
2004,1,EHAM,25,25
2004,1,SBIL,306,306
2004,1,SBIZ,62,62
2004,1,EDDF,116,127
2004,1,SBHT,173,173
2004,1,SBGV,137,135
