year,month,airport,incoming,outgoing
2002,1,SVMI,45,74
2002,1,SBRB,229,259
2002,1,MMUN,40,40
2002,1,SBPM,73,100
2002,1,SGAS,114,110
2002,1,SNVS,38,38
2002,1,SBOI,29,29
2002,1,SWBC,57,57
2002,1,SBPS,484,485
2002,1,SBPL,143,143
2002,1,GVAC,5,15
2002,1,SBTU,90,92
2002,1,SWHT,54,54
2002,1,SNGI,46,46
2002,1,SBSM,54,54
2002,1,SBIH,200,202
2002,1,SWII,4,4
2002,1,SBTD,63,65
2002,1,SBTK,98,98
2002,1,SWLB,54,54
2002,1,SBHT,248,253
2002,1,SWGN,47,49
2002,1,SBPJ,77,78
2002,1,SWSI,97,98
2002,1,SBCJ,33,33
2002,1,SWJP,4,4
2002,1,SOCA,67,67
2002,1,SBCR,33,36
2002,1,SBEK,22,22
2002,1,SWNK,28,28
2002,1,SNBR,35,36
2002,1,SBTC,38,38
2002,1,SBCB,33,34
2002,1,SNDM,38,38
2002,1,SBAT,71,73
2002,1,SBTT,35,35
2002,1,SNDC,11,11
2002,1,SBCZ,72,75
2002,1,SAAR,23,20
2002,1,SNOX,30,26
2002,1,SNTF,23,23
2002,1,SBGV,101,100
2002,1,SWCA,48,48
2002,1,SDOW,2,2
2002,1,SBTF,100,101
2002,1,SWJU,12,13
2002,1,SWOB,13,13
2002,1,SNDB,52,52
2002,1,SWKO,43,43
2002,1,SACO,39,35
2002,1,SBGM,25,25
2002,1,SBFC,79,78
2002,1,SDCG,9,9
2002,1,SWJN,93,91
2002,1,SWEI,17,17
2002,1,SWMW,62,62
2002,1,SBMK,103,103
2002,1,SBRG,24,23
2002,1,SBQV,86,85
2002,1,SWJH,31,31
2002,1,SBKG,52,52
2002,1,SBLP,23,23
2002,1,SWLC,23,23
2002,1,SNTI,32,28
2002,1,SBPK,24,25
2002,1,SNFX,1,1
2002,1,SPIM,106,68
2002,1,FACT,14,13
2002,1,TFFF,0,5
2002,1,SNMU,35,35
2002,1,SWKN,28,27
2002,1,KEWR,0,48
2002,1,SBCP,54,27
2002,1,SGES,41,41
2002,1,SYCJ,11,2
2002,1,SNNG,47,46
2002,1,SWUY,52,52
2002,1,SBME,66,66
2002,1,SBUF,10,10
2002,1,SBAA,10,10
2002,1,SNTS,24,24
2002,1,SIBU,18,18
2002,1,MMMX,32,33
2002,1,SNMA,30,34
2002,1,KLAX,35,38
2002,1,SNVB,10,10
2002,1,SNRB,43,40
2002,1,SUPE,12,11
2002,1,SBPB,12,12
2002,1,SBAS,8,8
2002,1,SNEB,8,8
2002,1,MMGL,0,5
2002,1,UKBB,0,1
2002,1,LIMJ,1,2
2002,1,SBAX,1,1
2002,1,GCLP,0,8
2002,1,SBUA,35,35
2002,1,LPPR,1,1
2002,1,SBUG,29,28
2002,1,SNSH,8,5
2002,1,SWRP,30,31
2002,1,SBTS,2,2
2002,1,SNQD,1,1
2002,1,SBMY,2,2
2002,1,SBTB,17,9
2002,1,SKCL,0,1
2002,1,SWCQ,12,13
2002,1,SVBC,8,8
2002,1,KORD,0,62
2002,1,KATL,0,45
2002,1,TFFR,0,13
2002,1,SWTP,28,28
2002,1,SNMZ,26,26
2002,1,SWBR,26,26
2002,1,SANT,0,9
2002,1,SSDO,23,23
2002,1,SWNA,13,13
2002,1,SBPP,23,23
2002,1,SBLJ,62,62
2002,1,EGKK,26,26
2002,1,LSZH,33,31
2002,1,EGLL,31,62
2002,1,None,0,0
2002,1,SEQU,8,0
2002,1,SASA,9,0
2002,1,KFLL,13,0
2002,1,UUWW,1,0
2002,1,LFMN,1,0
2002,1,KPHX,1,0
2002,1,SNSW,1,0
2002,1,KDFW,31,0
2002,1,SLLP,31,0
2002,1,SEGU,9,0
2002,1,KMCO,31,0
2002,1,ELLX,5,0
2002,1,SNYA,0,0
2002,1,SBMS,0,0
2002,1,SNCB,0,0
2002,1,SBMN,0,0
2002,1,MMAA,0,0
2002,1,TTPP,0,0
2002,1,SBCV,0,0
2002,1,TNCA,0,0
2002,1,SULS,0,0
2002,1,LZIB,0,0
2002,1,CYYZ,0,0
2002,1,KIAH,0,0
2002,1,ESSA,0,0
2002,1,SARE,0,0
2002,1,SLCB,0,0
2002,1,TJSJ,0,0
2002,1,SNRU,0,0
2002,1,SNGV,0,0
2002,1,SBJC,0,0
2002,1,SBVH,0,0
2002,1,SAZS,0,0
2002,1,SNAB,0,0
2002,1,SSCC,0,0
2002,1,SBST,0,0
2002,1,SBIC,0,0
2002,1,SDAM,0,0
2002,1,SNLA,0,0
2002,1,SDBK,0,0
2002,1,SIGP,0,0
2002,1,SNMD,0,0
2002,1,SCTI,0,0
2002,1,SWXM,0,0
2002,1,SNUC,0,0
2002,1,SNPD,0,0
2002,1,SAIG,0,0
2002,1,EGSS,0,0
2002,1,SBTL,0,0
2002,1,SBMG,0,0
2002,1,GCTS,0,0
2002,1,SAME,0,0
2002,1,KVCV,0,0
2002,1,SNKK,0,0
2002,1,SBBZ,0,0
2002,1,SBJR,0,0
2002,1,SDAG,0,0
2002,1,SWSQ,0,0
2002,1,SDTK,0,0
2002,1,SWNO,0,0
2002,1,SWRD,0,0
2002,1,MSLP,0,0
2002,1,SWTS,0,0
2002,1,SWFE,0,0
2002,1,SMPB,0,0
2002,1,SWYK,0,0
2002,1,LESA,0,0
2002,1,LIRA,0,0
2002,1,6ASO,0,0
2002,1,LETO,0,0
2002,1,MDPC,0,0
2002,1,SDGR,0,0
2002,1,SBMC,0,0
2002,1,LEBL,0,0
2002,1,SNMX,0,0
2002,1,SBBT,0,0
2002,1,SMJP,0,0
2002,1,SAMM,0,0
2002,1,SDOU,0,0
2002,1,SDVG,0,0
2002,1,MRSJ,0,0
2002,1,SNSM,0,0
2002,1,SNQY,0,0
2002,1,SNKB,0,0
2002,1,SNPJ,0,0
2002,1,SBBQ,0,0
2002,1,SDRS,0,0
2002,1,SBAQ,0,0
2002,1,SNKI,0,0
2002,1,SNPG,0,0
2002,1,SWBI,0,0
2002,1,SWCI,0,0
2002,1,SIFV,0,0
2002,1,MMMD,0,0
2002,1,MROC,0,0
2002,1,SBAV,0,0
2002,1,SNUI,0,0
2002,1,GCXO,0,0
2002,1,SBKO,0,0
2002,1,KMIS,0,0
2002,1,SABE,0,0
2002,1,SBAG,0,0
2002,1,SBPC,0,0
2002,1,SBAF,0,0
2002,1,SNBA,0,0
2002,1,KIAD,0,0
2002,1,SBMT,0,0
2002,1,SBSC,0,0
2002,1,SSKM,0,0
2002,1,SNFE,0,0
2002,1,SSGR,0,0
2002,1,SKMD,0,0
2002,1,SNPV,0,0
2002,1,TNCM,0,0
2002,1,SARI,0,0
2002,1,MYNN,0,0
2002,1,DNMM,0,0
2002,2,SBCT,2749,2745
2002,2,SBCF,723,718
2002,2,SBMQ,358,358
2002,2,KMIA,512,616
2002,2,SBFL,1209,1209
2002,2,SAEZ,1236,1206
2002,2,SLVR,163,194
2002,2,SBEG,1050,1046
2002,2,LEMD,245,248
2002,2,SBUL,444,445
2002,2,SBSR,394,393
2002,2,SBMO,665,666
2002,2,SBNT,851,863
2002,2,SBBE,1224,1205
2002,2,SBPA,1931,1947
2002,2,SBSJ,191,189
2002,2,SBRP,849,848
2002,2,SBRF,2165,2159
2002,2,SBAR,526,526
2002,2,SBGO,923,921
2002,2,SBCH,189,184
2002,2,SBKP,1713,1714
2002,2,SBSP,8672,8658
2002,2,SBCM,94,98
2002,2,SBJP,246,246
2002,2,SBFI,279,283
2002,2,SBSV,2687,2683
2002,2,FAJS,12,12
2002,2,SDCO,32,34
2002,2,SBJF,159,153
2002,2,SBBU,340,339
2002,2,LIRF,33,40
2002,2,KMEM,20,17
2002,2,SBRJ,4104,4101
2002,2,SBFZ,1354,1351
2002,2,GOOY,33,16
2002,2,SBDN,250,256
2002,2,SBVT,1095,1093
2002,2,SBBH,2771,2744
2002,2,SBNF,415,407
2002,2,SBCG,584,586
2002,2,SBBR,4286,4290
2002,2,SBAU,103,102
2002,2,FNLU,4,4
2002,2,SBSL,538,533
2002,2,KJFK,145,141
2002,2,SBJV,509,510
2002,2,SBML,250,252
2002,2,SBCA,204,204
2002,2,SBLO,866,864
2002,2,SBGR,6382,6376
2002,2,SUMU,172,181
2002,2,SBCY,631,633
2002,2,SBGL,3417,3428
2002,2,SBPF,88,86
2002,2,MPTO,74,97
2002,2,SBMH,194,196
2002,2,SBCX,321,321
2002,2,SBMD,93,93
2002,2,LIMC,64,69
2002,2,LFPG,156,158
2002,2,SBNM,87,86
2002,2,SBUR,118,145
2002,2,SBIP,167,169
2002,2,SBFN,264,274
2002,2,SBIZ,125,125
2002,2,SBTE,429,430
2002,2,EHAM,26,26
2002,2,SBSN,343,359
2002,2,SBIL,359,359
2002,2,LPPT,123,123
2002,2,EDDF,139,141
2002,2,SBJU,124,123
2002,2,SWPI,96,97
2002,2,SBMA,251,252
2002,2,SBVG,109,110
2002,2,MUHA,14,20
2002,2,SBBV,100,101
2002,2,SWJI,25,25
2002,2,SBPV,230,231
2002,2,SCEL,224,195
2002,2,SKBO,71,40
2002,2,SVMI,59,76
2002,2,SBRB,229,231
2002,2,MMUN,24,24
2002,2,SBPM,81,82
2002,2,SGAS,123,91
2002,2,SNVS,74,74
2002,2,SBOI,32,32
2002,2,SWBC,59,59
2002,2,SBPS,449,448
2002,2,SBPL,134,134
2002,2,GVAC,5,17
2002,2,SBTU,124,123
2002,2,SWHT,48,48
2002,2,SNGI,40,40
2002,2,SBSM,48,48
2002,2,SBIH,160,163
2002,2,SWII,4,4
2002,2,SBTD,56,56
2002,2,SBTK,88,88
2002,2,SWLB,48,48
2002,2,SBHT,210,208
2002,2,SWGN,40,40
2002,2,SBPJ,69,69
2002,2,SWSI,90,90
2002,2,SBCJ,51,51
2002,2,SWJP,4,4
2002,2,SOCA,45,45
2002,2,SBCR,30,28
2002,2,SBEK,16,15
2002,2,SWNK,24,24
2002,2,SNBR,40,40
2002,2,SBTC,35,34
2002,2,SBCB,21,22
2002,2,SNDM,37,37
2002,2,SBAT,57,59
2002,2,SBTT,33,33
2002,2,SNDC,38,37
2002,2,SBCZ,68,69
2002,2,SAAR,0,0
2002,2,SNOX,26,26
2002,2,SNTF,12,12
2002,2,SBGV,89,88
2002,2,SWCA,45,45
2002,2,SDOW,42,41
2002,2,SBTF,104,104
2002,2,SWJU,21,18
2002,2,SWOB,12,12
2002,2,SNDB,0,0
2002,2,SWKO,47,47
2002,2,SACO,36,36
2002,2,SBGM,16,16
2002,2,SBFC,70,71
2002,2,SDCG,8,8
2002,2,SWJN,97,94
2002,2,SWEI,16,16
2002,2,SWMW,56,57
2002,2,SBMK,93,93
2002,2,SBRG,20,21
2002,2,SBQV,76,76
2002,2,SWJH,22,25
2002,2,SBKG,47,47
2002,2,SBLP,20,20
2002,2,SWLC,20,20
2002,2,SNTI,19,17
2002,2,SBPK,31,22
2002,2,SNFX,21,24
2002,2,SPIM,95,74
2002,2,FACT,12,12
2002,2,TFFF,1,5
2002,2,SNMU,29,29
2002,2,SWKN,21,21
2002,2,KEWR,44,44
2002,2,SBCP,49,49
2002,2,SGES,31,31
2002,2,SYCJ,9,9
2002,2,SNNG,39,42
2002,2,SWUY,49,49
2002,2,SBME,51,51
2002,2,SBUF,7,7
2002,2,SBAA,24,25
2002,2,SNTS,17,17
2002,2,SIBU,9,9
2002,2,MMMX,27,24
2002,2,SNMA,17,18
2002,2,KLAX,34,39
2002,2,SNVB,6,6
2002,2,SNRB,0,0
2002,2,SUPE,12,11
2002,2,SBPB,11,11
2002,2,SBAS,8,8
2002,2,SNEB,25,24
2002,2,MMGL,1,4
2002,2,UKBB,0,0
2002,2,LIMJ,1,1
2002,2,SBAX,0,0
2002,2,GCLP,0,9
2002,2,SBUA,36,36
2002,2,LPPR,0,0
2002,2,SBUG,24,24
2002,2,SNSH,4,4
2002,2,SWRP,24,27
2002,2,SBTS,2,2
2002,2,SNQD,1,1
2002,2,SBMY,12,12
2002,2,SBTB,18,18
2002,2,SKCL,0,0
2002,2,SWCQ,8,8
2002,2,SVBC,5,5
2002,2,KORD,56,56
2002,2,KATL,84,96
2002,2,TFFR,0,13
2002,2,SWTP,24,24
2002,2,SNMZ,44,44
2002,2,SWBR,24,24
2002,2,SANT,0,8
2002,2,SSDO,20,20
2002,2,SWNA,12,12
2002,2,SBPP,20,20
2002,2,SBLJ,56,56
2002,2,EGKK,19,19
2002,2,LSZH,29,28
2002,2,EGLL,54,56
2002,2,None,0,0
2002,2,SEQU,8,0
2002,2,SASA,8,0
2002,2,KFLL,12,0
2002,2,UUWW,0,0
2002,2,LFMN,0,0
2002,2,KPHX,0,0
2002,2,SNSW,0,0
2002,2,KDFW,28,28
2002,2,SLLP,28,0
2002,2,SEGU,10,8
2002,2,KMCO,28,0
2002,2,ELLX,8,0
2002,2,SNYA,14,13
2002,2,SBMS,7,7
2002,2,SNCB,1,1
2002,2,SBMN,4,4
2002,2,MMAA,0,1
2002,2,TTPP,1,1
2002,2,SBCV,2,2
2002,2,TNCA,2,2
2002,2,SULS,2,1
2002,2,LZIB,0,1
2002,2,CYYZ,23,23
2002,2,KIAH,28,28
2002,2,ESSA,1,0
2002,2,SARE,1,0
2002,2,SLCB,2,0
2002,2,TJSJ,1,0
2002,2,SNRU,1,0
2002,2,SNGV,0,0
2002,2,SBJC,0,0
2002,2,SBVH,0,0
2002,2,SAZS,0,0
2002,2,SNAB,0,0
2002,2,SSCC,0,0
2002,2,SBST,0,0
2002,2,SBIC,0,0
2002,2,SDAM,0,0
2002,2,SNLA,0,0
2002,2,SDBK,0,0
2002,2,SIGP,0,0
2002,2,SNMD,0,0
2002,2,SCTI,0,0
2002,2,SWXM,0,0
2002,2,SNUC,0,0
2002,2,SNPD,0,0
2002,2,SAIG,0,0
2002,2,EGSS,0,0
2002,2,SBTL,0,0
2002,2,SBMG,0,0
2002,2,GCTS,0,0
2002,2,SAME,0,0
2002,2,KVCV,0,0
2002,2,SNKK,0,0
2002,2,SBBZ,0,0
2002,2,SBJR,0,0
2002,2,SDAG,0,0
2002,2,SWSQ,0,0
2002,2,SDTK,0,0
2002,2,SWNO,0,0
2002,2,SWRD,0,0
2002,2,MSLP,0,0
2002,2,SWTS,0,0
2002,2,SWFE,0,0
2002,2,SMPB,0,0
2002,2,SWYK,0,0
2002,2,LESA,0,0
2002,2,LIRA,0,0
2002,2,6ASO,0,0
2002,2,LETO,0,0
2002,2,MDPC,0,0
2002,2,SDGR,0,0
2002,2,SBMC,0,0
2002,2,LEBL,0,0
2002,2,SNMX,0,0
2002,2,SBBT,0,0
2002,2,SMJP,0,0
2002,2,SAMM,0,0
2002,2,SDOU,0,0
2002,2,SDVG,0,0
2002,2,MRSJ,0,0
2002,2,SNSM,0,0
2002,2,SNQY,0,0
2002,2,SNKB,0,0
2002,2,SNPJ,0,0
2002,2,SBBQ,0,0
2002,2,SDRS,0,0
2002,2,SBAQ,0,0
2002,2,SNKI,0,0
2002,2,SNPG,0,0
2002,2,SWBI,0,0
2002,2,SWCI,0,0
2002,2,SIFV,0,0
2002,2,MMMD,0,0
2002,2,MROC,0,0
2002,2,SBAV,0,0
2002,2,SNUI,0,0
2002,2,GCXO,0,0
2002,2,SBKO,0,0
2002,2,KMIS,0,0
2002,2,SABE,0,0
2002,2,SBAG,0,0
2002,2,SBPC,0,0
2002,2,SBAF,0,0
2002,2,SNBA,0,0
2002,2,KIAD,0,0
2002,2,SBMT,0,0
2002,2,SBSC,0,0
2002,2,SSKM,0,0
2002,2,SNFE,0,0
2002,2,SSGR,0,0
2002,2,SKMD,0,0
2002,2,SNPV,0,0
2002,2,TNCM,0,0
2002,2,SARI,0,0
2002,2,MYNN,0,0
2002,2,DNMM,0,0
2002,3,SBCT,3001,3021
2002,3,SBCF,785,784
2002,3,SBMQ,390,386
2002,3,KMIA,550,652
2002,3,SBFL,1172,1171
2002,3,SAEZ,1147,1135
2002,3,SLVR,181,212
2002,3,SBEG,1129,1126
2002,3,LEMD,260,264
2002,3,SBUL,496,496
2002,3,SBSR,419,420
2002,3,SBMO,679,679
2002,3,SBNT,809,824
2002,3,SBBE,1391,1375
2002,3,SBPA,2104,2106
2002,3,SBSJ,324,324
2002,3,SBRP,773,774
2002,3,SBRF,2311,2293
2002,3,SBAR,578,580
2002,3,SBGO,886,885
2002,3,SBCH,130,132
2002,3,SBKP,1761,1750
2002,3,SBSP,9445,9413
2002,3,SBCM,97,106
2002,3,SBJP,259,259
2002,3,SBFI,334,339
2002,3,SBSV,2881,2885
2002,3,FAJS,13,13
2002,3,SDCO,33,31
2002,3,SBJF,147,142
2002,3,SBBU,296,296
2002,3,LIRF,35,34
2002,3,KMEM,21,22
2002,3,SBRJ,4488,4495
2002,3,SBFZ,1448,1439
2002,3,GOOY,33,18
2002,3,SBDN,249,257
2002,3,SBVT,1271,1270
2002,3,SBBH,2845,2826
2002,3,SBNF,436,433
2002,3,SBCG,661,663
2002,3,SBBR,4726,4726
2002,3,SBAU,115,117
2002,3,FNLU,4,5
2002,3,SBSL,628,626
2002,3,KJFK,188,187
2002,3,SBJV,435,434
2002,3,SBML,273,273
2002,3,SBCA,132,131
2002,3,SBLO,789,790
2002,3,SBGR,6803,6751
2002,3,SUMU,164,165
2002,3,SBCY,685,696
2002,3,SBGL,3732,3733
2002,3,SBPF,104,100
2002,3,MPTO,72,98
2002,3,SBMH,175,176
2002,3,SBCX,349,350
2002,3,SBMD,97,97
2002,3,LIMC,75,77
2002,3,LFPG,174,175
2002,3,SBNM,89,89
2002,3,SBUR,126,163
2002,3,SBIP,188,190
2002,3,SBFN,169,168
2002,3,SBIZ,127,127
2002,3,SBTE,479,478
2002,3,EHAM,27,27
2002,3,SBSN,392,411
2002,3,SBIL,372,373
2002,3,LPPT,150,146
2002,3,EDDF,124,128
2002,3,SBJU,118,120
2002,3,SWPI,110,110
2002,3,SBMA,240,239
2002,3,SBVG,138,139
2002,3,MUHA,23,25
2002,3,SBBV,105,105
2002,3,SWJI,27,27
2002,3,SBPV,257,260
2002,3,SCEL,221,195
2002,3,SKBO,77,44
2002,3,SVMI,75,93
2002,3,SBRB,252,257
2002,3,MMUN,22,23
2002,3,SBPM,112,110
2002,3,SGAS,129,96
2002,3,SNVS,80,80
2002,3,SBOI,34,34
2002,3,SWBC,44,44
2002,3,SBPS,400,405
2002,3,SBPL,144,144
2002,3,GVAC,8,19
2002,3,SBTU,120,120
2002,3,SWHT,54,54
2002,3,SNGI,42,42
2002,3,SBSM,52,52
2002,3,SBIH,175,176
2002,3,SWII,5,5
2002,3,SBTD,62,63
2002,3,SBTK,98,98
2002,3,SWLB,54,54
2002,3,SBHT,223,225
2002,3,SWGN,43,43
2002,3,SBPJ,28,29
2002,3,SWSI,70,69
2002,3,SBCJ,69,70
2002,3,SWJP,5,5
2002,3,SOCA,46,46
2002,3,SBCR,32,32
2002,3,SBEK,13,13
2002,3,SWNK,26,26
2002,3,SNBR,43,44
2002,3,SBTC,37,37
2002,3,SBCB,25,25
2002,3,SNDM,29,29
2002,3,SBAT,50,51
2002,3,SBTT,36,36
2002,3,SNDC,31,30
2002,3,SBCZ,74,74
2002,3,SAAR,0,0
2002,3,SNOX,28,29
2002,3,SNTF,13,13
2002,3,SBGV,79,79
2002,3,SWCA,49,49
2002,3,SDOW,42,42
2002,3,SBTF,115,115
2002,3,SWJU,27,18
2002,3,SWOB,14,14
2002,3,SNDB,0,0
2002,3,SWKO,47,47
2002,3,SACO,36,36
2002,3,SBGM,18,18
2002,3,SBFC,82,81
2002,3,SDCG,9,9
2002,3,SWJN,115,112
2002,3,SWEI,18,18
2002,3,SWMW,62,63
2002,3,SBMK,94,95
2002,3,SBRG,21,21
2002,3,SBQV,107,106
2002,3,SWJH,21,21
2002,3,SBKG,71,71
2002,3,SBLP,21,21
2002,3,SWLC,21,21
2002,3,SNTI,19,17
2002,3,SBPK,42,22
2002,3,SNFX,26,26
2002,3,SPIM,106,82
2002,3,FACT,13,14
2002,3,TFFF,0,5
2002,3,SNMU,33,33
2002,3,SWKN,29,29
2002,3,KEWR,49,49
2002,3,SBCP,56,56
2002,3,SGES,35,35
2002,3,SYCJ,8,8
2002,3,SNNG,40,40
2002,3,SWUY,50,51
2002,3,SBME,4,4
2002,3,SBUF,8,8
2002,3,SBAA,23,25
2002,3,SNTS,2,2
2002,3,SIBU,0,0
2002,3,MMMX,32,26
2002,3,SNMA,13,14
2002,3,KLAX,34,42
2002,3,SNVB,0,0
2002,3,SNRB,0,0
2002,3,SUPE,11,13
2002,3,SBPB,14,14
2002,3,SBAS,8,8
2002,3,SNEB,16,16
2002,3,MMGL,0,4
2002,3,UKBB,0,0
2002,3,LIMJ,0,0
2002,3,SBAX,2,2
2002,3,GCLP,0,12
2002,3,SBUA,39,39
2002,3,LPPR,0,2
2002,3,SBUG,27,26
2002,3,SNSH,0,0
2002,3,SWRP,26,27
2002,3,SBTS,1,1
2002,3,SNQD,1,1
2002,3,SBMY,14,14
2002,3,SBTB,19,19
2002,3,SKCL,0,0
2002,3,SWCQ,9,9
2002,3,SVBC,0,0
2002,3,KORD,35,35
2002,3,KATL,94,107
2002,3,TFFR,0,13
2002,3,SWTP,26,26
2002,3,SNMZ,42,42
2002,3,SWBR,27,27
2002,3,SANT,0,8
2002,3,SSDO,21,21
2002,3,SWNA,13,13
2002,3,SBPP,21,21
2002,3,SBLJ,62,62
2002,3,EGKK,14,13
2002,3,LSZH,32,32
2002,3,EGLL,58,60
2002,3,None,0,0
2002,3,SEQU,10,0
2002,3,SASA,8,0
2002,3,KFLL,14,0
2002,3,UUWW,0,0
2002,3,LFMN,0,0
2002,3,KPHX,0,0
2002,3,SNSW,5,5
2002,3,KDFW,31,31
2002,3,SLLP,32,0
2002,3,SEGU,12,9
2002,3,KMCO,0,0
2002,3,ELLX,9,0
2002,3,SNYA,13,13
2002,3,SBMS,8,8
2002,3,SNCB,0,0
2002,3,SBMN,1,1
2002,3,MMAA,0,2
2002,3,TTPP,0,0
2002,3,SBCV,0,0
2002,3,TNCA,0,0
2002,3,SULS,1,2
2002,3,LZIB,0,0
2002,3,CYYZ,23,23
2002,3,KIAH,32,31
2002,3,ESSA,0,0
2002,3,SARE,0,0
2002,3,SLCB,0,0
2002,3,TJSJ,2,2
2002,3,SNRU,0,0
2002,3,SNGV,15,15
2002,3,SBJC,2,2
2002,3,SBVH,27,27
2002,3,SAZS,2,2
2002,3,SNAB,1,1
2002,3,SSCC,2,2
2002,3,SBST,1,1
2002,3,SBIC,1,1
2002,3,SDAM,1,0
2002,3,SNLA,0,0
2002,3,SDBK,0,0
2002,3,SIGP,0,0
2002,3,SNMD,0,0
2002,3,SCTI,0,0
2002,3,SWXM,0,0
2002,3,SNUC,0,0
2002,3,SNPD,0,0
2002,3,SAIG,0,0
2002,3,EGSS,0,0
2002,3,SBTL,0,0
2002,3,SBMG,0,0
2002,3,GCTS,0,0
2002,3,SAME,0,0
2002,3,KVCV,0,0
2002,3,SNKK,0,0
2002,3,SBBZ,0,0
2002,3,SBJR,0,0
2002,3,SDAG,0,0
2002,3,SWSQ,0,0
2002,3,SDTK,0,0
2002,3,SWNO,0,0
2002,3,SWRD,0,0
2002,3,MSLP,0,0
2002,3,SWTS,0,0
2002,3,SWFE,0,0
2002,3,SMPB,0,0
2002,3,SWYK,0,0
2002,3,LESA,0,0
2002,3,LIRA,0,0
2002,3,6ASO,0,0
2002,3,LETO,0,0
2002,3,MDPC,0,0
2002,3,SDGR,0,0
2002,3,SBMC,0,0
2002,3,LEBL,0,0
2002,3,SNMX,0,0
2002,3,SBBT,0,0
2002,3,SMJP,0,0
2002,3,SAMM,0,0
2002,3,SDOU,0,0
2002,3,SDVG,0,0
2002,3,MRSJ,0,0
2002,3,SNSM,0,0
2002,3,SNQY,0,0
2002,3,SNKB,0,0
2002,3,SNPJ,0,0
2002,3,SBBQ,0,0
2002,3,SDRS,0,0
2002,3,SBAQ,0,0
2002,3,SNKI,0,0
2002,3,SNPG,0,0
2002,3,SWBI,0,0
2002,3,SWCI,0,0
2002,3,SIFV,0,0
2002,3,MMMD,0,0
2002,3,MROC,0,0
2002,3,SBAV,0,0
2002,3,SNUI,0,0
2002,3,GCXO,0,0
2002,3,SBKO,0,0
2002,3,KMIS,0,0
2002,3,SABE,0,0
2002,3,SBAG,0,0
2002,3,SBPC,0,0
2002,3,SBAF,0,0
2002,3,SNBA,0,0
2002,3,KIAD,0,0
2002,3,SBMT,0,0
2002,3,SBSC,0,0
2002,3,SSKM,0,0
2002,3,SNFE,0,0
2002,3,SSGR,0,0
2002,3,SKMD,0,0
2002,3,SNPV,0,0
2002,3,TNCM,0,0
2002,3,SARI,0,0
2002,3,MYNN,0,0
2002,3,DNMM,0,0
2002,4,SBCT,2985,2975
2002,4,SBCF,745,752
2002,4,SBMQ,393,397
2002,4,KMIA,472,563
2002,4,SBFL,1147,1145
2002,4,SAEZ,1076,1039
2002,4,SLVR,171,209
2002,4,SBEG,1119,1119
2002,4,LEMD,253,258
2002,4,SBUL,487,488
2002,4,SBSR,388,388
2002,4,SBMO,586,584
2002,4,SBNT,671,699
2002,4,SBBE,1379,1356
2002,4,SBPA,2065,2055
2002,4,SBSJ,282,281
2002,4,SBRP,700,701
2002,4,SBRF,2119,2101
2002,4,SBAR,502,504
2002,4,SBGO,821,822
2002,4,SBCH,144,141
2002,4,SBKP,1694,1708
