year,month,airport,incoming,outgoing
2010,2,SBIL,227,227
2010,2,SEQU,74,52
2010,2,SWLB,16,16
2010,2,SBDB,8,20
2010,2,SNDT,13,13
2010,2,LEMD,431,433
2010,2,SWMW,12,12
2010,2,KATL,121,130
2010,2,SBJV,152,153
2010,2,SWGN,40,40
2010,2,SEGU,56,56
2010,2,SBTF,62,58
2010,2,SWFX,32,32
2010,2,SWLC,40,40
2010,2,MPTO,312,316
2010,2,SYCJ,22,22
2010,2,SBTU,40,40
2010,2,SWSI,120,113
2010,2,SJHG,17,19
2010,2,SKBQ,16,16
2010,2,SBTT,37,37
2010,2,SBQV,68,68
2010,2,SNDC,60,60
2010,2,SOCA,22,22
2010,2,SBCJ,84,84
2010,2,SBCM,9,9
2010,2,SBVH,70,75
2010,2,GCTS,16,16
2010,2,SWHT,16,16
2010,2,SBTC,15,15
2010,2,SBCX,69,68
2010,2,SBLP,20,20
2010,2,SBCR,60,56
2010,2,SBIH,83,87
2010,2,SSJA,43,43
2010,2,FACT,12,12
2010,2,SDCG,8,8
2010,2,SBMC,40,40
2010,2,SBKG,56,56
2010,2,SNBR,40,40
2010,2,SBGU,16,16
2010,2,SWEI,16,16
2010,2,EGLL,68,68
2010,2,SBCD,25,26
2010,2,SNKE,26,26
2010,2,SNGI,20,20
2010,2,SILC,20,20
2010,2,SNFX,40,40
2010,2,SWOB,8,8
2010,2,MMMD,8,8
2010,2,SBAA,40,40
2010,2,MUHA,4,4
2010,2,SBUG,15,15
2010,2,KJFK,172,175
2010,2,MDPC,13,10
2010,2,SULS,14,13
2010,2,SBCN,26,26
2010,2,TNCM,3,3
2010,2,SWUQ,0,0
2010,2,SKRG,69,50
2010,2,MMUN,7,22
2010,2,TNCA,4,8
2010,2,KFLL,12,0
2010,2,SJQK,7,6
2010,2,SWRP,25,24
2010,2,SVJC,0,0
2010,2,GCXO,0,0
2010,2,SBUA,24,24
2010,2,ZBAA,7,8
2010,2,SJRG,23,23
2010,2,SBJR,8,8
2010,2,SWBC,19,19
2010,2,LPFR,1,0
2010,2,FNLU,28,28
2010,2,TNCC,23,20
2010,2,SUPE,1,1
2010,2,LLBG,12,12
2010,2,SDSC,8,7
2010,2,MROC,1,1
2010,2,SWAE,0,0
2010,2,SBAG,0,0
2010,2,TJSJ,3,3
2010,2,SPCL,0,0
2010,2,SNJB,0,0
2010,2,SBTR,0,0
2010,2,SBTV,0,0
2010,2,KGSO,0,0
2010,2,TJBQ,4,4
2010,2,KIAD,57,56
2010,2,KIAH,84,85
2010,2,KEWR,28,28
2010,2,CYYZ,28,28
2010,2,KORD,31,28
2010,2,SKMD,12,9
2010,2,TTPP,5,5
2010,2,SBTB,88,88
2010,2,RJAA,8,8
2010,2,SWTP,10,10
2010,2,SBMY,13,13
2010,2,SLLP,28,28
2010,2,RKSI,12,12
2010,2,SWBR,12,12
2010,2,SBLE,4,4
2010,2,SNPD,20,20
2010,2,SSZR,12,12
2010,2,EDDM,21,21
2010,2,GVNP,5,5
2010,2,LSZH,29,29
2010,2,MDSD,4,4
2010,2,MRSJ,4,4
2010,2,KMCO,29,29
2010,2,KCLT,31,37
2010,2,GVAC,24,24
2010,2,KDFW,56,56
2010,2,KRFD,0,0
2010,2,OERK,0,0
2010,2,MMGL,10,0
2010,2,GCLP,0,1
2010,2,SWNK,1,1
2010,2,SDCO,2,3
2010,2,SNYB,1,1
2010,2,SDAM,1,1
2010,2,MGGT,1,1
2010,2,CYMX,0,2
2010,2,KJAX,1,0
2010,2,SBAE,0,0
2010,2,SABE,0,0
2010,2,SBJI,0,0
2010,2,SJUQ,0,0
2010,2,SWBI,0,0
2010,2,SARE,0,0
2010,2,SSIJ,0,0
2010,2,SBBQ,0,0
2010,2,KBFI,0,0
2010,2,SWBU,0,0
2010,2,SURV,0,0
2010,2,SNPY,0,0
2010,2,KOPF,0,0
2010,2,KDOV,0,0
2010,2,LPAR,0,0
2010,2,KGYR,0,0
2010,2,SKCL,0,0
2010,2,SWCA,0,0
2010,2,EDHI,0,0
2010,2,LFBO,0,0
2010,2,SBGP,0,0
2010,2,SWUY,0,0
2010,2,SNCI,0,0
2010,2,SNSW,0,0
2010,2,SIXE,0,0
2010,2,KSTL,0,0
2010,2,KGTF,0,0
2010,2,SNVB,0,0
2010,2,SBMN,0,0
2010,2,SNAP,0,0
2010,2,SNRU,0,0
2010,2,FALE,0,0
2010,2,SAZS,0,0
2010,2,LFBD,0,0
2010,2,SBBG,0,0
2010,2,SBBZ,0,0
2010,2,SSSC,0,0
2010,2,DNMM,0,0
2010,2,TBPB,0,0
2010,2,SJCW,0,0
2010,2,OTBD,0,0
2010,2,FAUP,0,0
2010,2,KLCQ,0,0
2010,2,SAWH,0,0
2010,2,MUSC,0,0
2010,2,LFCF,0,0
2010,2,MMAA,0,0
2010,2,KLIT,0,0
2010,2,SAME,0,0
2010,2,EBLG,0,0
2010,2,SBBT,0,0
2010,2,SBMS,0,0
2010,2,SWBV,0,0
2010,2,SBUF,0,0
2010,2,EDDT,0,0
2010,2,TFFF,0,0
2010,2,SWPC,0,0
2010,2,SNTF,0,0
2010,2,SSEG,0,0
2010,2,KBOS,0,0
2010,2,SBVG,0,0
2010,2,SBUY,0,0
2010,2,SANT,0,0
2010,2,MKJP,0,0
2010,2,SBAN,0,0
2010,2,KDTW,0,0
2010,2,SVMG,0,0
2010,2,OMAA,0,0
2010,2,SLCB,0,0
2010,2,GMMN,0,0
2010,2,SVMC,0,0
2010,2,KRME,0,0
2010,2,SPQT,0,0
2010,2,KWRI,0,0
2010,2,KPHL,0,0
2010,2,KLAS,0,0
2010,2,SDTK,0,0
2010,2,WSSS,0,0
2010,2,SBBI,0,0
2010,2,GCRR,0,0
2010,2,EGTE,0,0
2010,3,SBCG,932,931
2010,3,SBMO,577,577
2010,3,SBFL,1384,1383
2010,3,SBGL,4990,4989
2010,3,SBJP,319,320
2010,3,SBSR,419,422
2010,3,SBGR,9955,9889
2010,3,SAAR,21,24
2010,3,SBSL,534,535
2010,3,SBFZ,2001,2001
2010,3,SBEG,1846,1848
2010,3,SUMU,392,395
2010,3,SBCY,1248,1261
2010,3,SBFI,495,497
2010,3,SBMG,406,407
2010,3,SBAU,177,173
2010,3,SBSV,3597,3609
2010,3,SBML,304,303
2010,3,SBRJ,4783,4727
2010,3,SBKP,3056,3091
2010,3,SBLO,547,549
2010,3,SBUL,670,666
2010,3,SBPA,3318,3286
2010,3,SBCF,3543,3523
2010,3,SVMI,269,268
2010,3,SBBE,1347,1349
2010,3,SSDO,54,56
2010,3,EDDF,208,216
2010,3,SBRF,2441,2462
2010,3,SCEL,513,448
2010,3,SAEZ,1785,1778
2010,3,SBVT,1514,1508
2010,3,SBSP,7083,7097
2010,3,SBCT,3418,3407
2010,3,SBSJ,74,68
2010,3,SBUR,130,130
2010,3,SGAS,221,222
2010,3,KMIA,833,922
2010,3,SBCH,136,134
2010,3,SBPL,122,120
2010,3,LPPR,19,18
2010,3,SBBH,1003,990
2010,3,SBTE,246,246
2010,3,FAJS,35,31
2010,3,SLVR,125,125
2010,3,SBRP,825,827
2010,3,LIRF,82,81
2010,3,SBGV,183,182
2010,3,SBPV,412,411
2010,3,SJTC,369,369
2010,3,SBNM,51,53
2010,3,SPIM,316,311
2010,3,SBPK,77,77
2010,3,SBMK,179,180
2010,3,SKBO,300,296
2010,3,SBPS,353,354
2010,3,SBBR,6341,6394
2010,3,MMMX,85,86
2010,3,SBNT,896,903
2010,3,SGES,89,89
2010,3,LIMC,62,59
2010,3,SBHT,173,173
2010,3,SBRB,188,188
2010,3,SBIP,355,351
2010,3,SBSN,384,381
2010,3,EHAM,44,63
2010,3,SBMA,267,268
2010,3,KMEM,27,24
2010,3,SBCA,195,207
2010,3,SBPJ,120,121
2010,3,SBMD,28,28
2010,3,SBRG,0,0
2010,3,SBIZ,187,188
2010,3,SVVA,23,23
2010,3,SBGO,1165,1163
2010,3,SCDA,45,23
2010,3,SSER,28,28
2010,3,SBCP,113,105
2010,3,SBSM,100,100
2010,3,SBNF,399,403
2010,3,GOOY,110,110
2010,3,SBCB,34,33
2010,3,LPPT,250,248
2010,3,SWJI,143,134
