year,month,airport,incoming,outgoing
2015,1,TBPB,5,4
2015,1,SNJD,13,13
2015,1,SKCL,13,13
2015,1,SBAX,32,31
2015,1,OTBD,31,31
2015,1,OMAA,31,32
2015,1,OMDB,62,66
2015,1,SBCR,26,26
2015,1,SWKO,27,27
2015,1,SBJI,46,47
2015,1,SWPI,151,151
2015,1,SWSI,150,148
2015,1,SBLE,10,10
2015,1,SBTF,68,71
2015,1,SSKW,26,27
2015,1,SBAT,32,32
2015,1,SBVH,54,53
2015,1,SBUF,21,22
2015,1,LPPR,18,18
2015,1,SBTC,30,30
2015,1,SBSJ,2,3
2015,1,MUHA,13,19
2015,1,SBIH,38,38
2015,1,SBUY,113,113
2015,1,SBUA,12,12
2015,1,SULS,13,13
2015,1,SWRD,54,55
2015,1,SDSC,17,13
2015,1,KSEA,0,1
2015,1,RKSI,29,30
2015,1,SNTF,18,18
2015,1,SBYA,1,1
2015,1,MYNN,5,5
2015,1,SWBC,6,6
2015,1,KTPA,2,2
2015,1,KCLT,31,39
2015,1,KBFI,0,1
2015,1,SBMD,27,27
2015,1,KIAH,127,127
2015,1,SDCO,1,1
2015,1,DNMM,0,3
2015,1,KORD,31,34
2015,1,MDLR,8,8
2015,1,GVNP,5,5
2015,1,GCLP,1,1
2015,1,SWGI,2,2
2015,1,PANC,8,8
2015,1,SMJP,18,18
2015,1,ZBAA,9,9
2015,1,SLCB,27,13
2015,1,SBCP,79,79
2015,1,KDTW,31,31
2015,1,KDFW,71,72
2015,1,KEWR,31,31
2015,1,KIAD,31,31
2015,1,CYYZ,44,44
2015,1,LTBA,31,31
2015,1,DXXX,13,13
2015,1,SBTB,26,26
2015,1,TNCA,9,9
2015,1,SLLP,31,31
2015,1,GVAC,1,0
2015,1,SWHT,0,0
2015,1,SBMY,0,0
2015,1,FAOR,0,0
2015,1,LFBO,0,0
2015,1,TTCP,0,0
2015,1,SBLN,0,0
2015,1,SNMH,0,0
2015,1,SWNS,0,0
2015,1,EGSS,0,0
2015,1,MSLP,0,0
2015,1,GCRR,0,0
2015,1,SEMT,0,0
2015,1,SVPR,0,0
2015,1,KHSV,0,0
2015,1,EDHI,0,0
2015,1,SWNK,0,0
2015,1,SWGP,0,0
2015,1,GMMN,0,0
2015,1,SVMC,0,0
2015,1,LTAI,0,0
2015,1,FQMA,0,0
2015,1,SWOB,0,0
2015,1,EHWO,0,0
2015,1,SBJA,0,0
2015,1,KBOS,0,0
2015,1,SBJD,0,0
2015,1,DGAA,0,0
2015,1,LEZL,0,0
2015,1,CYQB,0,0
2015,1,SBVG,0,0
2015,1,SWBR,0,0
2015,1,SAME,0,0
2015,1,TTPP,0,0
2015,1,SBAA,0,0
2015,1,SNDV,0,0
2015,1,SBCI,0,0
2015,1,SCIE,0,0
2015,1,KLIT,0,0
2015,1,KMZJ,0,0
2015,1,OOMS,0,0
2015,1,MMMY,0,0
2015,1,KIND,0,0
2015,1,GMFK,0,0
2015,1,HECA,0,0
2015,1,VOMM,0,0
2015,1,FVHA,0,0
2015,1,WSSL,0,0
2015,1,SJTJ,0,0
2015,1,SBUG,0,0
2015,1,SBFE,0,0
2015,1,SBRD,0,0
2015,1,HAAB,0,0
2015,1,LFSB,0,0
2015,1,OTHH,0,0
2015,1,SBNT,0,0
2015,1,OMDW,0,0
2015,1,KFFL,0,0
2015,1,LHBP,0,0
2015,1,SWMW,0,0
2015,1,MGGT,0,0
2015,1,KRSW,0,0
2015,1,EINN,0,0
2015,1,SWJP,0,0
2015,1,MMAA,0,0
2015,1,EGPF,0,0
2015,1,SPJC,0,0
2015,1,KHOU,0,0
2015,1,KSUU,0,0
2015,1,DABT,0,0
2015,1,MTPP,0,0
2015,1,LZIB,0,0
2015,1,MMQT,0,0
2015,1,KRIV,0,0
2015,1,LFBT,0,0
2015,1,LIML,0,0
2015,1,EDDS,0,0
2015,1,TFFF,0,0
2015,1,LTFJ,0,0
2015,1,LPFR,0,0
2015,1,KTUS,0,0
2015,1,EDDR,0,0
2015,1,LFMT,0,0
2015,2,SBGR,12110,12064
2015,2,SBSM,49,49
2015,2,SBSG,994,1010
2015,2,SBSV,3756,3779
2015,2,SKBO,444,415
2015,2,SBKP,5964,5960
2015,2,SBEG,1809,1858
2015,2,SPIM,509,484
2015,2,FAJS,44,72
2015,2,SBBE,1879,1859
2015,2,LFPG,198,198
2015,2,SBFZ,2332,2400
2015,2,SBCY,1516,1519
2015,2,SBSL,876,898
2015,2,MPTO,620,626
2015,2,SBPJ,340,338
2015,2,SBGO,1502,1558
2015,2,SKRG,144,135
2015,2,SBPL,174,174
2015,2,SBFL,1472,1490
2015,2,SBKG,84,84
2015,2,GOOY,54,63
2015,2,KMIA,967,1023
2015,2,SBRB,199,185
2015,2,EGLL,128,124
2015,2,SBUL,645,669
2015,2,SGAS,265,264
2015,2,SBAR,542,547
2015,2,EHAM,132,144
2015,2,SAEZ,1391,1427
2015,2,LEMD,504,504
2015,2,SBGL,6011,5927
2015,2,SBCF,5039,4953
2015,2,KMCO,127,129
2015,2,SBDN,200,200
2015,2,SEGU,60,60
2015,2,SEQU,110,110
2015,2,GCTS,16,16
2015,2,SBPS,666,670
2015,2,SBCT,3305,3343
2015,2,SBPK,48,48
2015,2,KFLL,47,47
2015,2,SBLO,491,489
2015,2,SBFI,696,697
2015,2,SBCH,208,208
2015,2,SBCG,689,696
2015,2,MMMX,84,90
2015,2,KJFK,265,259
2015,2,SBMG,489,483
2015,2,MDPC,64,72
2015,2,KATL,141,146
2015,2,SBTE,477,465
2015,2,SBJP,496,529
2015,2,SBPV,455,432
2015,2,SBRF,2694,2699
2015,2,SBBR,7180,7122
2015,2,SBDO,123,124
2015,2,TJBQ,28,31
2015,2,SBMO,663,679
2015,2,SBQV,243,250
2015,2,SBSN,504,505
2015,2,SBJU,203,202
2015,2,SBSR,325,329
2015,2,SBAE,110,103
2015,2,TJSJ,6,6
2015,2,SBPA,3216,3231
2015,2,SACO,88,88
2015,2,SAAR,44,44
2015,2,SBUR,231,237
2015,2,SBML,77,78
2015,2,SBIL,263,261
2015,2,LIRF,112,113
2015,2,SBGV,103,103
2015,2,SBSP,7142,7074
2015,2,SBRP,860,873
2015,2,SBRJ,4636,4656
2015,2,MMGL,16,12
2015,2,SEQM,133,117
2015,2,SBCB,198,197
2015,2,SVMI,128,132
2015,2,EDDF,208,203
2015,2,SBVT,1424,1430
2015,2,EHBK,12,12
2015,2,SBAU,86,86
2015,2,SBBV,112,112
2015,2,SBCM,52,52
2015,2,SBBH,756,722
2015,2,SUMU,394,395
2015,2,SBJV,275,260
2015,2,LPPT,270,269
2015,2,SBCA,245,252
2015,2,MMUN,12,12
2015,2,SGES,88,88
2015,2,SCEL,665,612
2015,2,SBMK,209,216
2015,2,SOCA,24,24
2015,2,LSZH,40,41
2015,2,SLVR,161,174
2015,2,SBHT,296,297
2015,2,EDDM,28,28
2015,2,SBMQ,268,271
2015,2,ELLX,40,28
2015,2,SVVA,28,28
2015,2,LEBL,44,44
2015,2,WSSS,14,13
2015,2,MDSD,112,115
2015,2,SANT,24,24
2015,2,SCDA,40,32
2015,2,MROC,82,52
2015,2,TNCC,8,8
2015,2,SBTG,133,133
2015,2,LIMC,34,35
2015,2,SABE,457,465
2015,2,SBZM,72,72
2015,2,SBMA,325,327
2015,2,SWLB,8,8
2015,2,SBNF,560,563
2015,2,SNDC,21,21
2015,2,MMMD,12,12
2015,2,SBCN,39,39
2015,2,SBME,76,76
2015,2,SBPF,107,107
2015,2,SBFN,116,118
2015,2,SBPB,24,24
2015,2,SBIZ,236,236
2015,2,KLAX,72,72
2015,2,FNLU,33,32
2015,2,SDOW,21,20
2015,2,SBCJ,119,118
2015,2,SBTT,56,56
2015,2,SBTU,16,16
2015,2,SWEI,12,12
2015,2,SNPD,12,12
2015,2,SWGN,94,94
2015,2,KMEM,23,20
2015,2,SWLC,52,52
2015,2,SWCA,29,29
2015,2,SBIP,169,177
2015,2,SBAQ,24,24
2015,2,SBCX,72,80
2015,2,SELT,15,16
2015,2,SNBR,96,97
2015,2,SBDB,16,16
2015,2,SNVB,4,4
2015,2,SBCZ,28,28
2015,2,TBPB,8,8
2015,2,SNJD,26,26
2015,2,SKCL,12,12
2015,2,SBAX,28,28
2015,2,OTBD,27,28
2015,2,OMAA,28,28
2015,2,OMDB,56,56
2015,2,SBCR,24,24
2015,2,SWKO,31,30
2015,2,SBJI,25,25
2015,2,SWPI,96,95
2015,2,SWSI,140,136
2015,2,SBLE,8,8
2015,2,SBTF,60,60
2015,2,SSKW,25,25
2015,2,SBAT,35,35
2015,2,SBVH,38,38
2015,2,SBUF,20,20
2015,2,LPPR,16,16
2015,2,SBTC,5,5
2015,2,SBSJ,6,7
2015,2,MUHA,17,22
2015,2,SBIH,24,24
2015,2,SBUY,98,99
2015,2,SBUA,10,10
2015,2,SULS,11,11
2015,2,SWRD,48,48
2015,2,SDSC,16,14
2015,2,KSEA,0,0
2015,2,RKSI,25,25
2015,2,SNTF,21,19
2015,2,SBYA,1,1
2015,2,MYNN,0,0
2015,2,SWBC,8,8
2015,2,KTPA,0,0
2015,2,KCLT,28,28
2015,2,KBFI,0,0
2015,2,SBMD,24,24
2015,2,KIAH,119,117
2015,2,SDCO,2,1
2015,2,DNMM,0,2
2015,2,KORD,30,30
2015,2,MDLR,8,8
2015,2,GVNP,4,4
2015,2,GCLP,0,0
2015,2,SWGI,0,0
2015,2,PANC,6,6
2015,2,SMJP,16,16
2015,2,ZBAA,8,8
2015,2,SLCB,24,12
2015,2,SBCP,72,72
2015,2,KDTW,28,28
2015,2,KDFW,65,65
2015,2,KEWR,29,30
2015,2,KIAD,30,30
2015,2,CYYZ,40,40
2015,2,LTBA,27,28
2015,2,DXXX,12,12
2015,2,SBTB,24,24
2015,2,TNCA,8,8
2015,2,SLLP,28,29
2015,2,GVAC,0,0
2015,2,SWHT,1,1
2015,2,SBMY,1,1
2015,2,FAOR,3,3
2015,2,LFBO,1,1
2015,2,TTCP,4,4
2015,2,SBLN,1,1
2015,2,SNMH,1,1
2015,2,SWNS,1,1
2015,2,EGSS,1,1
2015,2,MSLP,1,0
2015,2,GCRR,0,0
2015,2,SEMT,0,0
2015,2,SVPR,0,0
2015,2,KHSV,0,0
2015,2,EDHI,0,0
2015,2,SWNK,0,0
2015,2,SWGP,0,0
2015,2,GMMN,0,0
2015,2,SVMC,0,0
2015,2,LTAI,0,0
2015,2,FQMA,0,0
2015,2,SWOB,0,0
2015,2,EHWO,0,0
2015,2,SBJA,0,0
2015,2,KBOS,0,0
2015,2,SBJD,0,0
2015,2,DGAA,0,0
2015,2,LEZL,0,0
2015,2,CYQB,0,0
2015,2,SBVG,0,0
2015,2,SWBR,0,0
2015,2,SAME,0,0
2015,2,TTPP,0,0
2015,2,SBAA,0,0
2015,2,SNDV,0,0
2015,2,SBCI,0,0
2015,2,SCIE,0,0
2015,2,KLIT,0,0
2015,2,KMZJ,0,0
2015,2,OOMS,0,0
2015,2,MMMY,0,0
2015,2,KIND,0,0
2015,2,GMFK,0,0
2015,2,HECA,0,0
2015,2,VOMM,0,0
2015,2,FVHA,0,0
2015,2,WSSL,0,0
2015,2,SJTJ,0,0
2015,2,SBUG,0,0
2015,2,SBFE,0,0
2015,2,SBRD,0,0
2015,2,HAAB,0,0
2015,2,LFSB,0,0
2015,2,OTHH,0,0
2015,2,SBNT,0,0
2015,2,OMDW,0,0
2015,2,KFFL,0,0
2015,2,LHBP,0,0
2015,2,SWMW,0,0
2015,2,MGGT,0,0
2015,2,KRSW,0,0
2015,2,EINN,0,0
2015,2,SWJP,0,0
2015,2,MMAA,0,0
2015,2,EGPF,0,0
2015,2,SPJC,0,0
2015,2,KHOU,0,0
2015,2,KSUU,0,0
2015,2,DABT,0,0
2015,2,MTPP,0,0
2015,2,LZIB,0,0
2015,2,MMQT,0,0
2015,2,KRIV,0,0
2015,2,LFBT,0,0
2015,2,LIML,0,0
2015,2,EDDS,0,0
2015,2,TFFF,0,0
2015,2,LTFJ,0,0
2015,2,LPFR,0,0
2015,2,KTUS,0,0
2015,2,EDDR,0,0
2015,2,LFMT,0,0
2015,3,SBGR,13275,13279
2015,3,SBSM,54,53
2015,3,SBSG,1037,1046
2015,3,SBSV,4057,4092
2015,3,SKBO,480,445
2015,3,SBKP,6406,6432
2015,3,SBEG,1903,1943
2015,3,SPIM,569,537
2015,3,FAJS,48,77
2015,3,SBBE,2079,2070
2015,3,LFPG,220,219
2015,3,SBFZ,2473,2543
2015,3,SBCY,1681,1696
2015,3,SBSL,847,815
2015,3,MPTO,679,677
2015,3,SBPJ,382,383
2015,3,SBGO,1612,1668
2015,3,SKRG,166,153
2015,3,SBPL,191,190
2015,3,SBFL,1524,1504
2015,3,SBKG,95,93
2015,3,GOOY,59,68
2015,3,KMIA,1030,1088
2015,3,SBRB,197,198
2015,3,EGLL,138,137
2015,3,SBUL,690,694
2015,3,SGAS,285,286
2015,3,SBAR,569,567
2015,3,EHAM,152,161
2015,3,SAEZ,1579,1619
2015,3,LEMD,551,551
2015,3,SBGL,6333,6306
2015,3,SBCF,5475,5397
2015,3,KMCO,125,125
2015,3,SBDN,195,275
2015,3,SEGU,64,64
2015,3,SEQU,118,118
2015,3,GCTS,16,16
2015,3,SBPS,689,690
2015,3,SBCT,3698,3703
2015,3,SBPK,54,53
2015,3,KFLL,44,44
2015,3,SBLO,567,568
2015,3,SBFI,760,758
2015,3,SBCH,227,226
2015,3,SBCG,765,765
2015,3,MMMX,92,98
2015,3,KJFK,292,284
2015,3,SBMG,510,509
2015,3,MDPC,187,192
2015,3,KATL,158,156
2015,3,SBTE,493,498
2015,3,SBJP,550,555
2015,3,SBPV,475,477
2015,3,SBRF,2883,2894
2015,3,SBBR,7947,7866
2015,3,SBDO,151,151
2015,3,TJBQ,14,15
2015,3,SBMO,685,666
2015,3,SBQV,263,272
2015,3,SBSN,507,508
2015,3,SBJU,218,188
2015,3,SBSR,357,356
2015,3,SBAE,121,111
2015,3,TJSJ,6,7
2015,3,SBPA,3533,3546
2015,3,SACO,96,95
2015,3,SAAR,49,48
2015,3,SBUR,231,231
2015,3,SBML,84,85
2015,3,SBIL,282,280
2015,3,LIRF,123,124
2015,3,SBGV,96,96
2015,3,SBSP,7909,7853
2015,3,SBRP,948,944
2015,3,SBRJ,5020,5079
2015,3,MMGL,17,13
2015,3,SEQM,143,125
2015,3,SBCB,203,204
2015,3,SVMI,139,145
2015,3,EDDF,223,225
2015,3,SBVT,1629,1597
2015,3,EHBK,15,13
2015,3,SBAU,89,90
2015,3,SBBV,112,111
2015,3,SBCM,59,59
2015,3,SBBH,817,799
2015,3,SUMU,452,452
2015,3,SBJV,290,285
2015,3,LPPT,301,296
2015,3,SBCA,300,301
2015,3,MMUN,14,13
2015,3,SGES,96,95
2015,3,SCEL,719,664
2015,3,SBMK,233,236
2015,3,SOCA,24,24
2015,3,LSZH,43,43
2015,3,SLVR,179,192
2015,3,SBHT,363,364
2015,3,EDDM,31,31
2015,3,SBMQ,306,310
2015,3,ELLX,33,30
2015,3,SVVA,33,33
2015,3,LEBL,48,49
2015,3,WSSS,16,15
2015,3,MDSD,0,0
2015,3,SANT,25,25
2015,3,SCDA,49,39
2015,3,MROC,70,39
2015,3,TNCC,10,10
2015,3,SBTG,140,142
2015,3,LIMC,35,37
2015,3,SABE,523,527
2015,3,SBZM,89,88
2015,3,SBMA,358,360
2015,3,SWLB,9,9
2015,3,SBNF,642,653
2015,3,SNDC,22,22
2015,3,MMMD,13,13
2015,3,SBCN,42,42
2015,3,SBME,84,84
2015,3,SBPF,138,135
2015,3,SBFN,136,138
2015,3,SBPB,22,22
2015,3,SBIZ,223,223
2015,3,KLAX,66,66
2015,3,FNLU,36,36
2015,3,SDOW,23,22
2015,3,SBCJ,155,155
2015,3,SBTT,64,64
2015,3,SBTU,17,17
2015,3,SWEI,9,9
2015,3,SNPD,13,13
2015,3,SWGN,129,129
2015,3,KMEM,24,22
2015,3,SWLC,58,58
2015,3,SWCA,32,32
2015,3,SBIP,185,199
2015,3,SBAQ,27,27
2015,3,SBCX,81,81
2015,3,SELT,15,14
2015,3,SNBR,182,188
2015,3,SBDB,18,18
2015,3,SNVB,4,4
2015,3,SBCZ,31,31
2015,3,TBPB,9,9
2015,3,SNJD,22,23
2015,3,SKCL,13,13
2015,3,SBAX,28,28
2015,3,OTBD,5,4
2015,3,OMAA,31,31
2015,3,OMDB,62,62
2015,3,SBCR,29,29
2015,3,SWKO,26,26
2015,3,SBJI,28,28
2015,3,SWPI,93,94
2015,3,SWSI,171,151
2015,3,SBLE,9,9
2015,3,SBTF,64,64
2015,3,SSKW,27,27
2015,3,SBAT,47,47
2015,3,SBVH,40,40
2015,3,SBUF,23,23
2015,3,LPPR,19,19
2015,3,SBTC,21,22
2015,3,SBSJ,3,3
2015,3,MUHA,16,19
2015,3,SBIH,28,29
2015,3,SBUY,111,110
2015,3,SBUA,9,9
2015,3,SULS,9,9
2015,3,SWRD,85,85
2015,3,SDSC,19,22
2015,3,KSEA,0,0
2015,3,RKSI,22,21
2015,3,SNTF,24,24
2015,3,SBYA,0,0
2015,3,MYNN,0,0
2015,3,SWBC,0,0
2015,3,KTPA,0,0
2015,3,KCLT,31,31
2015,3,KBFI,0,0
2015,3,SBMD,28,26
2015,3,KIAH,124,125
2015,3,SDCO,2,2
2015,3,DNMM,0,2
2015,3,KORD,31,32
2015,3,MDLR,10,10
2015,3,GVNP,6,6
2015,3,GCLP,1,1
2015,3,SWGI,2,2
2015,3,PANC,8,8
2015,3,SMJP,17,17
2015,3,ZBAA,9,8
2015,3,SLCB,26,14
2015,3,SBCP,83,82
2015,3,KDTW,31,31
2015,3,KDFW,66,66
2015,3,KEWR,33,33
2015,3,KIAD,31,31
2015,3,CYYZ,46,45
2015,3,LTBA,31,32
2015,3,DXXX,14,13
2015,3,SBTB,27,27
2015,3,TNCA,9,9
2015,3,SLLP,31,31
2015,3,GVAC,3,3
2015,3,SWHT,9,9
2015,3,SBMY,11,11
2015,3,FAOR,4,6
2015,3,LFBO,0,2
2015,3,TTCP,4,5
2015,3,SBLN,0,0
2015,3,SNMH,0,0
2015,3,SWNS,0,0
2015,3,EGSS,0,0
2015,3,MSLP,0,0
2015,3,GCRR,2,2
2015,3,SEMT,2,2
2015,3,SVPR,2,2
2015,3,KHSV,0,4
2015,3,EDHI,0,2
2015,3,SWNK,7,7
2015,3,SWGP,2,2
2015,3,GMMN,1,1
2015,3,SVMC,2,2
2015,3,LTAI,1,0
2015,3,FQMA,1,0
2015,3,SWOB,1,0
2015,3,EHWO,1,0
2015,3,SBJA,0,0
2015,3,KBOS,0,0
2015,3,SBJD,0,0
2015,3,DGAA,0,0
2015,3,LEZL,0,0
2015,3,CYQB,0,0
2015,3,SBVG,0,0
2015,3,SWBR,0,0
2015,3,SAME,0,0
2015,3,TTPP,0,0
2015,3,SBAA,0,0
2015,3,SNDV,0,0
2015,3,SBCI,0,0
2015,3,SCIE,0,0
2015,3,KLIT,0,0
2015,3,KMZJ,0,0
2015,3,OOMS,0,0
2015,3,MMMY,0,0
2015,3,KIND,0,0
2015,3,GMFK,0,0
2015,3,HECA,0,0
2015,3,VOMM,0,0
2015,3,FVHA,0,0
2015,3,WSSL,0,0
2015,3,SJTJ,0,0
2015,3,SBUG,0,0
2015,3,SBFE,0,0
2015,3,SBRD,0,0
2015,3,HAAB,0,0
2015,3,LFSB,0,0
2015,3,OTHH,0,0
2015,3,SBNT,0,0
2015,3,OMDW,0,0
2015,3,KFFL,0,0
2015,3,LHBP,0,0
2015,3,SWMW,0,0
2015,3,MGGT,0,0
2015,3,KRSW,0,0
2015,3,EINN,0,0
2015,3,SWJP,0,0
2015,3,MMAA,0,0
2015,3,EGPF,0,0
2015,3,SPJC,0,0
2015,3,KHOU,0,0
2015,3,KSUU,0,0
2015,3,DABT,0,0
2015,3,MTPP,0,0
2015,3,LZIB,0,0
2015,3,MMQT,0,0
2015,3,KRIV,0,0
2015,3,LFBT,0,0
2015,3,LIML,0,0
2015,3,EDDS,0,0
2015,3,TFFF,0,0
2015,3,LTFJ,0,0
2015,3,LPFR,0,0
2015,3,KTUS,0,0
2015,3,EDDR,0,0
2015,3,LFMT,0,0
2015,4,SBGR,12737,12735
2015,4,SBSM,52,52
2015,4,SBSG,917,952
2015,4,SBSV,3905,3884
2015,4,SKBO,444,420
2015,4,SBKP,6255,6251
2015,4,SBEG,1910,1942
2015,4,SPIM,535,520
2015,4,FAJS,47,78
2015,4,SBBE,1941,1878
2015,4,LFPG,217,216
2015,4,SBFZ,2260,2328
2015,4,SBCY,1638,1629
2015,4,SBSL,774,756
2015,4,MPTO,643,645
2015,4,SBPJ,372,377
2015,4,SBGO,1551,1622
2015,4,SKRG,156,143
2015,4,SBPL,182,183
2015,4,SBFL,1502,1484
2015,4,SBKG,90,91
2015,4,GOOY,55,65
2015,4,KMIA,956,1003
2015,4,SBRB,193,194
2015,4,EGLL,125,124
2015,4,SBUL,668,660
2015,4,SGAS,266,274
2015,4,SBAR,527,528
2015,4,EHAM,159,165
2015,4,SAEZ,1488,1517
2015,4,LEMD,521,521
2015,4,SBGL,6118,6128
2015,4,SBCF,5324,5232
2015,4,KMCO,120,121
2015,4,SBDN,190,267
2015,4,SEGU,64,64
2015,4,SEQU,109,110
2015,4,GCTS,0,0
2015,4,SBPS,605,604
2015,4,SBCT,3559,3568
2015,4,SBPK,52,52
2015,4,KFLL,54,53
2015,4,SBLO,535,530
2015,4,SBFI,755,778
2015,4,SBCH,221,222
2015,4,SBCG,733,738
2015,4,MMMX,90,92
2015,4,KJFK,301,293
2015,4,SBMG,506,505
2015,4,MDPC,179,185
2015,4,KATL,150,150
2015,4,SBTE,484,492
2015,4,SBJP,538,534
2015,4,SBPV,490,478
2015,4,SBRF,2740,2779
2015,4,SBBR,7755,7759
2015,4,SBDO,100,100
2015,4,TJBQ,12,12
2015,4,SBMO,689,644
2015,4,SBQV,259,263
2015,4,SBSN,501,499
2015,4,SBJU,213,183
2015,4,SBSR,346,343
2015,4,SBAE,117,109
2015,4,TJSJ,4,4
2015,4,SBPA,3451,3392
2015,4,SACO,100,102
2015,4,SAAR,46,46
2015,4,SBUR,193,194
2015,4,SBML,82,82
2015,4,SBIL,287,304
2015,4,LIRF,120,120
2015,4,SBGV,83,83
2015,4,SBSP,7667,7622
2015,4,SBRP,888,886
2015,4,SBRJ,4867,4931
2015,4,MMGL,14,10
2015,4,SEQM,144,137
2015,4,SBCB,204,202
2015,4,SVMI,127,130
2015,4,EDDF,219,217
2015,4,SBVT,1607,1580
2015,4,EHBK,12,13
2015,4,SBAU,87,88
2015,4,SBBV,108,108
2015,4,SBCM,56,56
2015,4,SBBH,812,792
2015,4,SUMU,433,430
2015,4,SBJV,279,279
2015,4,LPPT,279,275
2015,4,SBCA,276,281
2015,4,MMUN,12,13
2015,4,SGES,94,93
2015,4,SCEL,655,597
2015,4,SBMK,231,234
2015,4,SOCA,26,26
2015,4,LSZH,30,30
2015,4,SLVR,170,183
2015,4,SBHT,366,368
2015,4,EDDM,30,30
2015,4,SBMQ,287,290
2015,4,ELLX,28,29
2015,4,SVVA,22,22
2015,4,LEBL,48,46
2015,4,WSSS,13,15
2015,4,MDSD,0,0
2015,4,SANT,28,28
2015,4,SCDA,46,38
2015,4,MROC,69,39
2015,4,TNCC,8,8
2015,4,SBTG,82,82
2015,4,LIMC,34,34
2015,4,SABE,441,440
2015,4,SBZM,106,106
2015,4,SBMA,350,349
2015,4,SWLB,9,9
2015,4,SBNF,628,638
2015,4,SNDC,23,22
2015,4,MMMD,10,10
