year,month,airport,incoming,outgoing
2011,1,SBGP,0,0
2011,1,KBFI,0,0
2011,1,SSKW,0,0
2011,1,KDOV,0,0
2011,1,SSPB,0,0
2011,1,SBZM,0,0
2011,1,SBBU,0,0
2011,1,EDDR,0,0
2011,1,KPHL,0,0
2011,1,MGGT,0,0
2011,1,SBAN,0,0
2011,1,SBCI,0,0
2011,1,SANT,0,0
2011,1,KHSV,0,0
2011,1,DGAA,0,0
2011,1,SNDR,0,0
2011,1,LMML,0,0
2011,1,SWIQ,0,0
2011,1,DNMM,0,0
2011,1,KRFD,0,0
2011,1,KMSY,0,0
2011,1,OMAA,0,0
2011,1,EHBK,0,0
2011,1,SNKI,0,0
2011,1,KTUS,0,0
2011,1,SBRG,0,0
2011,1,KGYR,0,0
2011,2,SBCG,892,919
2011,2,SBMO,756,759
2011,2,SBMK,176,176
2011,2,SBSR,526,527
2011,2,SGAS,215,214
2011,2,SBBV,160,153
2011,2,SBEG,1824,1835
2011,2,SBSL,710,709
2011,2,SBGL,5137,5134
2011,2,SBKP,3500,3491
2011,2,SBBR,6196,6203
2011,2,SBBE,1646,1655
2011,2,SBPA,3168,3163
2011,2,SBFI,620,620
2011,2,SBMG,428,426
2011,2,SBGR,10271,10221
2011,2,KMIA,776,831
2011,2,SBJF,202,220
2011,2,SBCF,4198,4209
2011,2,SUMU,559,560
2011,2,SBCY,1365,1366
2011,2,SBRF,2940,2947
2011,2,SBRP,1061,1064
2011,2,SSDO,50,52
2011,2,SBUL,677,683
2011,2,SBLO,543,538
2011,2,SBNF,555,552
2011,2,SBRJ,4451,4401
2011,2,SBPJ,283,282
2011,2,SBSV,4004,4029
2011,2,SVMI,221,240
2011,2,SBFZ,2169,2163
2011,2,SBSP,6699,6667
2011,2,SBSJ,151,153
2011,2,SCEL,553,456
2011,2,SBML,129,130
2011,2,SBFL,1306,1317
2011,2,SBVT,1437,1454
2011,2,SBCT,3633,3627
2011,2,SBBH,764,753
2011,2,EDDF,229,240
2011,2,SBCH,126,125
2011,2,SBGV,158,158
2011,2,SBPL,226,229
2011,2,SBGO,1467,1467
2011,2,SBTE,414,413
2011,2,SBJV,292,296
2011,2,LEMD,497,481
2011,2,FAJS,57,44
2011,2,SAEZ,1348,1341
2011,2,SBUR,139,138
2011,2,SLVR,107,126
2011,2,SBPV,554,562
2011,2,SBNT,1086,1083
2011,2,LTBA,16,16
2011,2,SBAE,208,208
2011,2,SKBO,339,327
2011,2,SABE,531,531
2011,2,SBIP,263,263
2011,2,SBVG,49,49
2011,2,MMMX,63,63
2011,2,LEBL,8,8
2011,2,SPIM,372,371
2011,2,SBNM,47,48
2011,2,SBRB,239,239
2011,2,SBSN,361,361
2011,2,SBMA,378,382
2011,2,EHAM,44,74
2011,2,KMEM,20,20
2011,2,SBCA,179,184
2011,2,SBHT,177,178
2011,2,SBMD,36,36
2011,2,SBPK,65,69
2011,2,SBIZ,169,169
2011,2,SBAU,203,200
2011,2,SBJP,461,464
2011,2,SVVA,21,21
2011,2,LFPG,260,261
2011,2,LIMC,53,50
2011,2,SBCP,86,86
2011,2,LPPT,255,245
2011,2,SBMQ,235,234
2011,2,SBJI,129,133
2011,2,LPPR,16,16
2011,2,SBME,136,170
2011,2,SBAT,52,55
2011,2,SBSM,88,88
2011,2,SJRG,89,91
2011,2,SBCB,70,70
2011,2,SBAX,74,74
2011,2,SBAR,523,496
2011,2,SGES,71,73
2011,2,OMDB,36,36
2011,2,SWPI,68,67
2011,2,GOOY,110,110
2011,2,FNLU,30,30
2011,2,SNOX,16,16
2011,2,SBIL,306,304
2011,2,SBPS,468,466
2011,2,MUHA,5,12
2011,2,TJSJ,5,5
2011,2,SBJU,118,121
2011,2,SCDA,14,12
2011,2,KLAX,36,40
2011,2,SKRG,54,34
2011,2,SBCZ,80,80
2011,2,SACO,70,71
2011,2,SBDN,181,182
2011,2,ELLX,13,30
2011,2,SAAR,14,12
2011,2,MDPC,28,32
2011,2,SBUF,21,20
2011,2,SDOW,96,95
2011,2,SBFN,117,117
2011,2,SNJR,82,82
2011,2,SMJP,30,30
2011,2,SWGI,44,42
2011,2,SEQU,84,78
2011,2,ZBAA,8,8
2011,2,SWLB,16,17
2011,2,SBTF,102,101
2011,2,SNDT,8,8
2011,2,MPTO,369,370
2011,2,SWGN,134,134
2011,2,SNPD,20,20
2011,2,SBQV,96,97
2011,2,SWFX,32,32
2011,2,SBDB,12,12
2011,2,SBTU,52,52
2011,2,SYCJ,17,17
2011,2,SEGU,61,61
2011,2,SWLC,40,40
2011,2,SKBQ,16,16
2011,2,SJHG,18,21
2011,2,SBCJ,152,152
2011,2,SWKO,58,58
2011,2,LIRF,81,80
2011,2,SNRU,20,20
2011,2,SBPF,65,67
2011,2,SBVH,64,65
2011,2,SWHT,16,17
2011,2,SBCR,36,36
2011,2,SBCN,34,35
2011,2,SBTC,8,8
2011,2,SBCD,64,64
2011,2,SBCX,68,69
2011,2,SBLP,20,20
2011,2,LLBG,12,12
2011,2,SBIH,12,12
2011,2,SNDC,41,40
2011,2,EDDM,20,20
2011,2,SDCG,9,8
2011,2,SBMC,40,40
2011,2,SBKG,56,56
2011,2,SWEI,16,17
2011,2,SBMS,20,20
2011,2,SBCM,48,48
2011,2,SNKE,26,27
2011,2,SWSI,77,77
2011,2,SSJA,46,46
2011,2,SNGI,20,20
2011,2,SNFX,43,40
2011,2,SBUG,21,20
2011,2,SBTT,38,37
2011,2,SWOB,9,9
2011,2,SBAA,40,40
2011,2,SSER,40,41
2011,2,TNCC,28,24
2011,2,SBUY,109,109
2011,2,SBUA,22,22
2011,2,KATL,101,101
2011,2,KJAX,0,0
2011,2,SWCA,32,32
2011,2,SBTB,115,108
2011,2,SNSW,0,0
2011,2,SULS,8,8
2011,2,KMCO,32,33
2011,2,KLAS,0,0
2011,2,SWBC,21,23
2011,2,MMUN,11,10
2011,2,SSEG,0,1
2011,2,MMMD,8,21
2011,2,GVNP,5,5
2011,2,KJFK,190,211
2011,2,GCLP,0,5
2011,2,MUSC,4,1
2011,2,TNCA,8,12
2011,2,LFBO,0,1
2011,2,SBBZ,0,0
2011,2,SBAQ,0,0
2011,2,KDTW,9,11
2011,2,SJQK,4,5
2011,2,GCRR,1,1
2011,2,MNMG,0,0
2011,2,SDSC,15,15
2011,2,WSSS,1,1
2011,2,TBPB,4,4
2011,2,EGLL,82,80
2011,2,SBLE,4,4
2011,2,TNCM,4,4
2011,2,SDAG,0,0
2011,2,MMGL,9,0
2011,2,SWUQ,0,0
2011,2,SURV,0,0
2011,2,MDSD,0,0
2011,2,GVAC,24,25
2011,2,KRME,0,0
2011,2,SWBV,1,1
2011,2,SOCA,12,12
2011,2,MROC,4,4
2011,2,SDTK,0,0
2011,2,KCLT,28,28
2011,2,KEWR,28,28
2011,2,KIAH,84,85
2011,2,KIAD,57,57
2011,2,KORD,28,28
2011,2,CYYZ,28,28
2011,2,OTBD,29,29
2011,2,SKMD,8,8
2011,2,SLLP,28,28
2011,2,SWTP,9,9
2011,2,RKSI,12,12
2011,2,SNBR,48,48
2011,2,SWRD,48,48
2011,2,SSZR,20,20
2011,2,GCTS,16,16
2011,2,LSZH,28,28
2011,2,KDFW,70,68
2011,2,SLCB,19,0
2011,2,GUCY,0,0
2011,2,KAUS,0,1
2011,2,SSUM,2,2
2011,2,SSIJ,2,2
2011,2,KPBI,1,1
2011,2,KFLL,1,1
2011,2,SJLU,1,1
2011,2,SDAM,2,2
2011,2,SWGP,1,1
2011,2,SWQR,1,1
2011,2,SAZE,0,4
2011,2,SWNS,1,1
2011,2,SWJQ,1,0
2011,2,KOPF,1,0
2011,2,SKCL,1,0
2011,2,TJBQ,0,0
2011,2,MKJP,0,0
2011,2,SVMG,0,0
2011,2,SNBU,0,0
2011,2,KBNA,0,0
2011,2,SJLM,0,0
2011,2,SBBG,0,0
